date,belem,carateua,co_arapiranga,combu,cotijuba,da-barra,da-cintra,das-oncas,grande,jutuba,mirim,mosqueiro,murucutu,paqueta,sao-pedro
2019-03-14,4.3021699122642353e-05,3.656385706762282e-05,4.5087704260505555e-05,4.1302471703572184e-05,3.641185457312167e-05,5.21655533347728e-05,4.217135445137213e-05,3.7964514878433974e-05,3.462773422981409e-05,3.700674478242514e-05,3.6245616566354026e-05,3.648572873358277e-05,3.82410820182689e-05,3.749518091525329e-05,3.186394897486399e-05
2019-03-15,3.1527885987680436e-05,3.139087673321349e-05,3.377731910117805e-05,3.054914585131598e-05,3.9248003360002985e-05,3.394684972590767e-05,3.0339324564378864e-05,3.3649346545039e-05,3.480165697011902e-05,3.678631020666352e-05,3.3486892910900517e-05,3.7139499707461436e-05,3.174019501803351e-05,3.4222544653277996e-05,3.348464512013884e-05
2019-03-16,3.637334550971244e-05,3.8533717794626e-05,3.675296267976348e-05,3.1284012623857235e-05,3.5960866527302875e-05,3.877002708187707e-05,3.0707664662245675e-05,3.606134981084125e-05,3.2967272917831744e-05,3.716831907165043e-05,3.566885539085378e-05,3.435276539830681e-05,3.1637220543788244e-05,3.579581381960485e-05,3.6125560637717156e-05
2019-03-17,3.940568038023053e-05,2.8872587857634544e-05,3.660389412584296e-05,4.1881073445922705e-05,4.0019559036567375e-05,3.992339155541815e-05,4.046750976597989e-05,3.836579267430612e-05,3.764102326194579e-05,3.706113358373764e-05,3.647076790071749e-05,3.4915825386187464e-05,4.103460009199519e-05,3.695059516853707e-05,3.098552620517024e-05
2019-03-18,3.72380505429806e-05,3.827164553680887e-05,3.490696887311658e-05,3.91714202573601e-05,4.1898975369028794e-05,4.018966137664392e-05,4.3126547216937074e-05,3.859776610879213e-05,3.591739809175348e-05,4.192612111755727e-05,4.068211637786589e-05,4.090646391612683e-05,3.8473712912773055e-05,4.1197540009134535e-05,3.759537503356114e-05
2019-03-19,2.990090676523574e-05,3.756709672131707e-05,3.807035042764524e-05,3.220888638880594e-05,3.9078068118839014e-05,3.6329434806248166e-05,3.297746440401242e-05,3.711941504188213e-05,3.066004251549216e-05,3.738066923704636e-05,3.974271802772764e-05,3.3327997815877546e-05,3.19467167575501e-05,3.941013825398403e-05,3.679112394667237e-05
2019-03-20,3.6679606543033205e-05,3.856197722500674e-05,3.595756604478763e-05,3.728717232422783e-05,3.568379747224762e-05,3.7591599933616945e-05,3.646340430753655e-05,3.694156586078576e-05,3.6545511158180694e-05,3.31748244571741e-05,3.257394657495894e-05,3.413910542452281e-05,3.745890096448334e-05,3.496729459621197e-05,3.598687285978359e-05
2019-03-21,4.345830632083067e-05,3.955685772869641e-05,3.384478166193002e-05,4.23654582596497e-05,3.228952682565623e-05,3.8853765060985716e-05,3.994934421106068e-05,3.676371667968938e-05,4.243097980086923e-05,2.896897967730183e-05,2.540517512219024e-05,3.495021303316808e-05,4.297108517141657e-05,3.0524450938439903e-05,3.518262177289481e-05
2019-03-22,4.697787168281913e-05,4.8509473760123816e-05,4.580434808442183e-05,3.9241872463007235e-05,4.599742650942746e-05,5.2148236136417836e-05,4.215054814440994e-05,4.8787745110829494e-05,3.795609475990997e-05,4.528945989096183e-05,4.709797417861042e-05,4.422829972871688e-05,3.869512634500351e-05,4.700562134469875e-05,5.033961497247219e-05
2019-03-23,3.335231114332725e-05,3.091319648031332e-05,3.2178051328663436e-05,2.937622641049778e-05,3.743384717469373e-05,3.17487675828658e-05,3.160868440198744e-05,2.8610310733564593e-05,3.383775718795028e-05,3.0721946198774395e-05,3.265454775866351e-05,3.2258644701722524e-05,2.9503744725261472e-05,3.753771350932671e-05,3.40828592015896e-05
2019-03-24,3.184975340895576e-05,2.999464277930219e-05,2.9141803129799862e-05,3.3205372662573155e-05,2.909523422081141e-05,3.209834903827868e-05,2.94959925833377e-05,3.08101521988375e-05,2.833374421721704e-05,2.9818143411564093e-05,3.150568491145948e-05,2.560635718027971e-05,2.854360738172036e-05,3.1529681945939194e-05,3.0514498858352105e-05
2019-03-25,3.8972320699862214e-05,3.386883465522274e-05,3.357625751389048e-05,3.74465392734061e-05,3.366049329892261e-05,3.4863344647505354e-05,3.96884870482439e-05,3.5782906948300373e-05,3.048767489000359e-05,3.310150827103071e-05,3.738357513336268e-05,3.195914341708162e-05,3.7641378777166216e-05,3.710562042033531e-05,4.014817287946458e-05
2019-03-26,3.658581638064717e-05,3.4985093258246995e-05,2.023993267967498e-05,3.736532554991723e-05,3.961369685938656e-05,2.899512807630032e-05,3.3785929377542504e-05,3.244326760663785e-05,3.898792386339e-05,3.563658785287198e-05,3.810739625226253e-05,1.856957394064566e-05,4.3714858254586244e-05,3.7638261787612104e-05,3.439895813923265e-05
2019-03-27,3.670452349288048e-05,3.6101351861271245e-05,4.296613004726952e-05,5.018036580233937e-05,4.5566900419850514e-05,4.200159040463173e-05,5.160016264375158e-05,3.730948548866466e-05,4.9941198085434735e-05,3.817166743471324e-05,3.883121737116238e-05,3.277904401363389e-05,4.725371944667491e-05,3.8170903154888904e-05,2.8649743399000723e-05
2019-03-28,3.8054866731460615e-05,3.360733186115039e-05,4.635139158481242e-05,4.378120873412426e-05,3.7116101282867064e-05,4.014531488563873e-05,4.389576922941665e-05,4.232057980459477e-05,4.2868103671408545e-05,3.5320948824702943e-05,3.914928603637076e-05,3.3415681029361036e-05,4.199560376479883e-05,3.862032324043494e-05,3.144809994929754e-05
2019-03-29,3.940520997004075e-05,3.111331186102953e-05,3.624637653032905e-05,3.738205166590914e-05,2.866530214588362e-05,3.828903936664574e-05,3.6191375815081725e-05,3.571568732617193e-05,3.579500925738235e-05,3.2470230214692645e-05,3.946735470157914e-05,3.405231804508818e-05,3.673748808292275e-05,3.9069743325980976e-05,3.4246456499594355e-05
2019-03-30,3.716331893173357e-05,3.6146672723170385e-05,3.997022273605574e-05,4.050568191947399e-05,3.033690048724886e-05,3.739732008248197e-05,3.889235877250933e-05,4.0987334673695e-05,3.8507737937369606e-05,3.5258534694732406e-05,3.68710777883833e-05,3.695725212296702e-05,4.157101823791939e-05,3.785839123163754e-05,3.777036300133635e-05
2019-03-31,3.891553466686313e-05,3.894238395879738e-05,3.239711815872836e-05,3.062198126058235e-05,3.623669655195881e-05,3.691926024487608e-05,2.8474745766273465e-05,3.577415308549416e-05,3.23075058211683e-05,3.177877804812558e-05,3.615742124442356e-05,3.136842254488998e-05,3.684217404838825e-05,3.645599658608743e-05,2.608025777553702e-05
2019-04-01,3.992099356636792e-05,3.151083136733629e-05,3.938621874106285e-05,3.328235955504192e-05,3.5757654701159934e-05,4.494010502589379e-05,3.2486710910467274e-05,4.130853502737445e-05,3.364876135600996e-05,3.6350058862190664e-05,3.711464170784048e-05,3.0285894872055454e-05,3.548434368655864e-05,3.643053017111967e-05,3.537139029585279e-05
2019-04-02,2.964176744564666e-05,2.6908050567004052e-05,2.328446733766608e-05,2.9118019871049103e-05,3.18192086258301e-05,1.329606255233196e-05,2.904568926186556e-05,3.10344454477711e-05,2.328824313698242e-05,2.183366381117799e-05,1.378051693967696e-05,2.7554857794167332e-05,2.97336098597933e-05,1.479518249587484e-05,2.530188920652718e-05
2019-04-03,4.106381246458854e-05,3.138354249721518e-05,3.897398256666246e-05,3.976033398679031e-05,3.9347990454524204e-05,5.010912298578438e-05,3.846752661255486e-05,4.2006820571290994e-05,3.883492634872966e-05,3.297752438840833e-05,3.639177630953357e-05,3.7800766763373e-05,4.1510834380472125e-05,3.6896071901764e-05,2.946424150848061e-05
2019-04-04,4.006588191827394e-05,3.628101130198332e-05,3.90256374826023e-05,3.999311797880646e-05,3.621209624109727e-05,4.397810870880553e-05,4.092338315645288e-05,3.7701095623352935e-05,4.3358551734845955e-05,3.606736045962681e-05,4.103244248639818e-05,3.524490410412083e-05,3.860738631299446e-05,3.6139111705803117e-05,3.3325011145864624e-05
2019-04-05,4.596941762295376e-05,3.397053785475464e-05,5.043287265232556e-05,3.7483336520118026e-05,3.990597284335184e-05,4.723831499049231e-05,3.751122010995671e-05,4.116800509219818e-05,3.6127929357703236e-05,3.132777464045416e-05,4.009534352223283e-05,3.173155754765426e-05,3.828784322546327e-05,4.022951004409758e-05,3.614798403668275e-05
2019-04-06,2.7825355983257685e-05,2.7358542643441583e-05,2.6728048181301412e-05,3.18340923208854e-05,3.127088381179793e-05,2.9250858754846892e-05,3.2601318553726103e-05,3.139398483500298e-05,3.496117748311076e-05,3.1996546005678804e-05,2.871810978626474e-05,2.9274539024840612e-05,3.255841709390585e-05,2.8818715719205914e-05,3.6766156044112094e-05
2019-04-07,3.0310796161294362e-05,2.475930929687408e-05,2.634279722947804e-05,3.289552916071698e-05,2.7914079870008418e-05,2.7638220251366094e-05,3.3844256953837436e-05,2.613415757655036e-05,3.286165519966744e-05,2.514886550684683e-05,2.959859649071774e-05,2.729181805390753e-05,3.289719481452275e-05,3.010349009601384e-05,2.9470627850969322e-05
2019-04-08,3.048315610024896e-05,3.25045711321126e-05,3.684156380411343e-05,3.7804179001418274e-05,3.4617913320721065e-05,3.1740056595177205e-05,3.791065360446004e-05,3.0209225693934812e-05,3.757777686947854e-05,3.36080436362337e-05,4.072792010219214e-05,3.277557720973822e-05,3.718801426071029e-05,3.465227457169094e-05,3.2877446685683224e-05
2019-04-09,3.124693946630449e-05,2.506926482112462e-05,2.827547124484753e-05,3.177322508302729e-05,3.4035188328293175e-05,2.547668203753351e-05,3.536963306493375e-05,2.962544378913296e-05,3.211372081052002e-05,2.9995948801204592e-05,3.8157886340690676e-05,2.9311830886277154e-05,3.096401854387059e-05,3.783663850683409e-05,2.7735301819438143e-05
2019-04-10,3.608068233520882e-05,3.629106104822437e-05,3.056262966995067e-05,3.762221867908649e-05,3.4800196188003945e-05,3.6161587708177244e-05,3.254080803819352e-05,3.436745785273679e-05,4.055933047149054e-05,2.9844399336003553e-05,3.422550832359882e-05,3.23725023757749e-05,4.0766297965946834e-05,3.590251006719203e-05,4.102815587188848e-05
2019-04-11,3.425361152914434e-05,3.561958827077505e-05,3.267078445610732e-05,2.6907386377393938e-05,3.426096554100045e-05,4.115672826160672e-05,3.3215933574737115e-05,3.580373738122613e-05,2.067906510229364e-05,3.824659347300312e-05,3.759251494561633e-05,3.224180146417268e-05,2.1401280573413583e-05,3.786943224971723e-05,2.8825319551326473e-05
2019-04-12,3.654311774217689e-05,3.535216145459071e-05,3.964766497778214e-05,3.7161997705487825e-05,4.6936578541873363e-05,3.707994026609746e-05,3.859072437232782e-05,3.620961284566237e-05,3.2717552896489224e-05,4.534671626763496e-05,3.851674813444217e-05,3.777662059834308e-05,3.631989855364052e-05,4.6466372813727554e-05,2.9579126619372945e-05
2019-04-13,3.8225299236883516e-05,3.836560496617211e-05,4.5088369558394214e-05,4.01673349370565e-05,4.3718521623544974e-05,3.8703353185817694e-05,3.918994246814415e-05,3.893502257803962e-05,3.84767614911387e-05,4.572275784764155e-05,3.963197800025286e-05,3.888155339760025e-05,4.004687655111309e-05,4.366096281483139e-05,3.249410914640666e-05
2019-04-14,3.990748073159014e-05,4.13790484777535e-05,4.1495383252660044e-05,4.317267216862518e-05,4.0500464705216584e-05,4.032676610553792e-05,3.978916056396047e-05,4.343819135352303e-05,4.423597008578818e-05,4.609879942764814e-05,4.074720786606354e-05,3.998648619685742e-05,4.377385454858565e-05,4.085555281593522e-05,3.5409091673440384e-05
2019-04-15,4.652181505544974e-05,3.841474075434845e-05,4.0977954996841234e-05,2.8743229605734852e-05,3.82597061281855e-05,5.425215567811392e-05,3.5018732333373586e-05,4.478993827121739e-05,3.0026610939387222e-05,4.67474555201262e-05,3.53604741679322e-05,3.836344259748511e-05,2.765483632077579e-05,3.811904683212608e-05,3.176869842893306e-05
2019-04-16,3.151218608759961e-05,4.1966479537612226e-05,4.726895973956099e-05,4.405740762562301e-05,3.789375515885299e-05,3.334943000207734e-05,5.0371806164458346e-05,2.8826161938017322e-05,4.990800940930486e-05,4.138909672041858e-05,4.9444948352736865e-05,3.929074424583869e-05,5.414473731508616e-05,4.5622398345117076e-05,3.595534031131892e-05
2019-04-17,4.528129345806959e-05,4.197023592179011e-05,3.651248038588991e-05,5.087749302687871e-05,3.278022832822129e-05,5.2572925728371635e-05,5.0236239491725914e-05,4.7932998932589974e-05,3.418717854936209e-05,4.131048549788218e-05,4.1431899763223384e-05,3.326722448940936e-05,4.202346292427079e-05,4.0512725284087774e-05,2.817033782775979e-05
2019-04-18,3.447705175672731e-05,3.014115526209189e-05,3.95757562452298e-05,3.748724319686962e-05,4.234338894818262e-05,4.234195876051672e-05,3.7813806486845444e-05,3.563283288116523e-05,3.480692842239098e-05,4.142069619178565e-05,3.649814143885228e-05,3.4276240716274335e-05,3.416442346103137e-05,3.9983753543442434e-05,3.331239325191519e-05
2019-04-19,1.614046038299144e-05,8.120076379960392e-05,4.549106845167956e-05,3.402147725743135e-05,6.582222690884372e-05,2.5969622269273952e-05,3.4391614462947466e-05,2.2897516468967133e-05,3.324183717350504e-05,5.2734998462256044e-05,5.814789670079255e-05,6.77711256937645e-05,3.338374454699334e-05,5.372468207337374e-05,3.728412505466862e-05
2019-04-20,3.762154571519506e-05,3.346921158725185e-05,3.258088635957157e-05,3.837597399277773e-05,3.881140158721926e-05,2.9988914617943663e-05,3.453925577027518e-05,3.675962457292102e-05,3.57551479366569e-05,3.5857240452383e-05,3.6408919270458665e-05,3.6868953766486105e-05,3.54628387513155e-05,3.653149328675604e-05,4.125585685742204e-05
2019-04-21,3.2793116849038315e-05,2.609641744595263e-05,3.87054937133352e-05,4.7865591941827034e-05,2.2160700682117082e-05,3.432031818250485e-05,4.1780988814880714e-05,3.783565555262617e-05,3.723972113564971e-05,2.7523038904919092e-05,2.693860791009054e-05,3.110626271166036e-05,4.371939517116999e-05,2.5984200487530742e-05,2.558209651850476e-05
2019-04-22,4.112213969119175e-05,3.510421205009322e-05,3.0422991856310572e-05,3.502558528257957e-05,4.391615732418155e-05,4.617834665863803e-05,3.6878836603815516e-05,3.377095335732937e-05,3.284685323111473e-05,4.775961133418605e-05,4.059900928231135e-05,3.5258021967395134e-05,3.307903204947758e-05,5.1542271810949584e-05,3.8772480313701234e-05
2019-04-23,3.440595937580079e-05,4.0528417449100754e-05,2.981726902661679e-05,1.984103821799223e-05,4.495774872022262e-05,3.101899612490844e-05,1.98863745026756e-05,2.8688488034510618e-05,1.606980185897555e-05,4.07363440899644e-05,2.8151721119349e-05,3.733666646763185e-05,1.609377873177869e-05,4.045686535013037e-05,2.322076633750976e-05
2019-04-24,2.438151968778741e-05,3.9784040150321114e-05,3.230727110602509e-05,4.3229910262973845e-05,4.298716651006903e-05,2.9452411275960213e-05,3.321599524134045e-05,3.026191720892379e-05,3.467849428858975e-05,3.998809197048814e-05,3.2857071346370497e-05,3.3914036005698146e-05,4.328272912522418e-05,3.8977010128243604e-05,2.542878940473045e-05
2019-04-25,3.738450713896332e-05,3.903966285154148e-05,3.4916215092028074e-05,3.607233921782288e-05,4.101658429991545e-05,2.9289278245414607e-05,3.4860848493620974e-05,4.108653379871512e-05,4.965561839046615e-05,3.923983985101187e-05,3.751848378210634e-05,3.0491405543764433e-05,5.370792725349464e-05,3.749715490635683e-05,2.763681247195114e-05
2019-04-26,3.57251925243841e-05,3.734705819201082e-05,3.450607454885767e-05,4.530989783722989e-05,3.5113941392313496e-05,4.231228569899631e-05,3.887898411933186e-05,4.621930143918302e-05,3.853673975919598e-05,3.808149499773973e-05,3.5645120296623576e-05,3.805337112872347e-05,4.140875290881781e-05,3.7420703490186146e-05,3.845788165516927e-05
2019-04-27,3.04306129200572e-05,2.4420898985670994e-05,2.773388424050648e-05,3.8486549137770037e-05,3.940900634420997e-05,2.2915475710760802e-05,3.2680976489712724e-05,2.761104622339986e-05,3.1658997969105216e-05,2.819683201223785e-05,2.4798961021588184e-05,2.530480310234048e-05,2.8755726676385818e-05,3.673522677612194e-05,2.5412397216337862e-05
2019-04-28,3.478842755423625e-05,3.939551121444105e-05,4.240438545959363e-05,3.857730649346237e-05,3.700158685988576e-05,3.85165404659165e-05,4.512407626508373e-05,3.7791536606594674e-05,3.411349226619291e-05,4.069439659450781e-05,3.782877282669905e-05,3.5283087764108204e-05,3.485856147115019e-05,3.750767791643739e-05,3.376833774382248e-05
2019-04-29,3.699883451335744e-05,3.7894837714929854e-05,3.211889458800481e-05,4.1098822387766866e-05,4.039930676258552e-05,3.943984609643214e-05,2.947251493699099e-05,2.9569819833139772e-05,3.328341417264963e-05,3.760161368028271e-05,3.825403710704102e-05,3.6673643197165545e-05,3.329299718549868e-05,3.319628012832254e-05,3.3726706327025814e-05
2019-04-30,3.920924147247863e-05,3.639416421541865e-05,3.367312639331415e-05,4.362033828207136e-05,4.123588215985113e-05,4.036315172694779e-05,4.464415178517811e-05,4.0413571086083785e-05,3.245333607910635e-05,3.4508830766057607e-05,3.8679301387382994e-05,3.806419863022289e-05,3.172743289984715e-05,3.444700311968031e-05,3.368507491022915e-05
2019-05-01,3.548658995135437e-05,4.023715841215308e-05,3.54735118690244e-05,4.222503238366368e-05,3.199363684287776e-05,2.6445686671650034e-05,3.404347723851377e-05,3.358982780675962e-05,3.545396456084744e-05,3.286041552367845e-05,4.0997927869205136e-05,2.982256806049225e-05,3.558801910545137e-05,4.05538752471812e-05,3.591623653479806e-05
2019-05-02,3.587306704115111e-05,3.439845446539999e-05,3.955077963560193e-05,1.9620527537879203e-05,3.842464767491062e-05,3.316116593604676e-05,1.695022604895003e-05,4.016673640216006e-05,1.9551609867165683e-05,3.803784808957801e-05,4.036390906837167e-05,2.7167483538609712e-05,1.6828236980133852e-05,4.5948857343080204e-05,4.7616408910910835e-05
2019-05-03,3.579702573645653e-05,3.443220021554424e-05,3.536342185810512e-05,3.6108177096464914e-05,3.6406505780624824e-05,3.585429658414796e-05,2.9413280423216062e-05,3.459782492937606e-05,3.034443613220199e-05,3.656641691645084e-05,4.049843118991703e-05,3.131025001335026e-05,3.309995863127665e-05,3.984835226171651e-05,3.215933009061593e-05
2019-05-04,3.380105415044331e-05,3.890048120373781e-05,4.411821073952627e-05,4.466905620423547e-05,2.947416413242311e-05,3.599423328168403e-05,4.57656871222899e-05,3.246846452294115e-05,4.0925422949331996e-05,2.3997940332040492e-05,4.388431261759251e-05,2.989530957890871e-05,4.407292726682499e-05,3.5022012015539366e-05,3.456534856014148e-05
2019-05-05,3.0290555484990664e-05,2.935460546798658e-05,3.08879354149002e-05,2.6141655325773172e-05,3.138732475578462e-05,3.268515138188377e-05,2.701453836699852e-05,3.3814648116926e-05,3.026629022015881e-05,3.132030569633633e-05,2.5948091206373643e-05,2.7771766145435453e-05,2.864173765729512e-05,2.8892434756390503e-05,3.1393152170670944e-05
2019-05-06,3.485499306115656e-05,4.080198602896613e-05,3.927111029475958e-05,3.211750472115291e-05,3.574298220135771e-05,3.5501102092975415e-05,3.133869135425112e-05,3.491478325577313e-05,3.7010289042294134e-05,4.355662531452253e-05,4.177353742225035e-05,1.818919296977788e-05,3.8511309170394545e-05,3.92027115949016e-05,4.244965384714305e-05
2019-05-07,2.786675009809317e-05,1.623652928620991e-05,3.247611228689607e-05,2.9621485858497274e-05,2.12035422433238e-05,3.340754086779208e-05,2.062405376104543e-05,3.451771921149635e-05,3.486904901014819e-05,9.54910966453942e-06,2.5348808965310387e-05,2.065514532517328e-05,3.644674779309285e-05,2.505524616656592e-05,2.029437026143686e-05
2019-05-08,3.763822073503254e-05,3.3770070824745107e-05,4.45290785674976e-05,4.139398499224002e-05,3.904996272601734e-05,4.790346065419726e-05,3.8493271646344266e-05,3.331255350475165e-05,3.506019095195506e-05,3.822181383037814e-05,3.735589537169113e-05,3.389796379826085e-05,3.6392630136106156e-05,3.805819283104945e-05,3.230471198350732e-05
2019-05-09,3.406831884757858e-05,2.849454535622414e-05,2.764995936528289e-05,3.856992749394826e-05,3.0024757947362404e-05,3.916892794288457e-05,3.973627685589073e-05,4.151653767477403e-05,3.116529019261714e-05,3.8379705411530397e-05,3.940345050068572e-05,3.123334868488951e-05,3.972051319329818e-05,3.940345050068572e-05,2.685284925973974e-05
2019-05-10,3.385663408578225e-05,3.618705089887423e-05,3.690130966518052e-05,3.1829644285608076e-05,3.69052578358143e-05,3.1285594334137104e-05,3.209168846256978e-05,4.158101175244401e-05,3.266028990741694e-05,3.853759699268266e-05,3.117407322861254e-05,3.396957662588326e-05,3.185059723087687e-05,3.678795565897769e-05,3.51333543737572e-05
2019-05-11,3.304647012521549e-05,3.244961177161258e-05,3.0898554892990424e-05,3.204403655817134e-05,2.9570153998616562e-05,3.86500383188868e-05,3.273603577071309e-05,3.284477430888555e-05,3.490424945192485e-05,3.278437732751855e-05,3.052685497095808e-05,3.184054409242455e-05,3.2011882524226775e-05,2.968106192751961e-05,3.4507134841987856e-05
